Projected_Year,Simulation,Claim_1,Claim_2,Claim_3,Claim_4,Claim_5,Claim_6,Claim_7,Claim_8,Claim_9,Claim_10,Claim_11,Claim_12,Claim_13,Claim_14,Claim_15,Claim_16,Claim_17,Claim_18,Claim_19,Claim_20,Claim_21,Claim_22,Claim_23,Claim_24,Claim_25,Claim_26,Claim_27,Claim_28,Claim_29,Claim_30,Claim_31,Claim_32,Claim_33,Claim_34,Claim_35,Claim_36,Claim_37,Claim_38,Claim_39,Claim_40,Claim_41,Claim_42,Claim_43,Claim_44,Claim_45,Claim_46,Claim_47,Claim_48,Claim_49,Claim_50,Claim_51,Claim_52,Claim_53,Claim_54,Claim_55,Claim_56,Claim_57,Claim_58,Claim_59,Claim_60,Claim_61,Claim_62,Claim_63,Claim_64,Claim_65,Claim_66,Claim_67,Claim_68,Claim_69,Claim_70,Claim_71,Claim_72,Claim_73,Claim_74,Claim_75,Claim_76,Claim_77,Claim_78,Claim_79,Claim_80,Claim_81,Claim_82,Claim_83
2026,2416,589,1996,16590,553,2301,8751,4954,7569,4635,360,6255,2868,331,115,664,11144,1721,45144,1669,193,1419,19397,38818,54,2302,6168,9,50000,31.0,25.0,142.0,1668.0,11.0,797.0,2.0,393.0,3594.0,17856.0,27.0,50.0,957.0,16422.0,37265.0,2262.0,136.0,276.0,50.0,25527.0,2544.0,50000.0,240.0,103.0,23678.0,554.0,639.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2417,3073,29149,5534,12088,46977,146,14709,50000,305,292,50000,633,3804,28,6056,762,5983,1426,21437,17128,2707,346,15,734,11473,1283,3005,1515,10.0,1625.0,2123.0,739.0,3715.0,24.0,70.0,5354.0,1721.0,50000.0,9858.0,50000.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2418,3713,40026,134,9242,139,50000,1865,1614,205,1,1720,94,50000,1839,26748,44608,50000,50000,23315,2343,50,804,1063,4053,50000,2666,1037,2902,49.0,7980.0,163.0,2898.0,210.0,2739.0,3596.0,12798.0,9382.0,19210.0,2539.0,235.0,583.0,3716.0,27163.0,7253.0,24242.0,7169.0,1809.0,3934.0,3840.0,5411.0,9198.0,1337.0,4689.0,2263.0,15413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2419,413,232,748,125,30655,3411,4660,213,3122,2928,4,71,301,11152,673,15494,8240,19,11302,273,7206,38,299,92,1680,12668,132,10951,1516.0,50000.0,2496.0,148.0,14445.0,231.0,199.0,623.0,1035.0,2558.0,171.0,554.0,430.0,4525.0,167.0,36.0,125.0,626.0,4429.0,19354.0,90.0,46.0,1239.0,345.0,562.0,50000.0,70.0,1156.0,6387.0,263.0,25384.0,,,,,,,,,,,,,,,,,,,,,,,,
2026,2420,50000,1237,50000,2688,141,16418,143,87,13739,299,50000,29,23155,1375,9,32642,177,4,50000,14746,907,46402,2382,2922,50000,4476,31473,539,73.0,886.0,11130.0,50000.0,2606.0,50000.0,356.0,226.0,3093.0,3875.0,954.0,749.0,332.0,13003.0,3105.0,5702.0,5.0,7915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2421,43125,1013,1146,19818,9030,11251,22608,129,3722,265,304,20699,31031,50000,2423,69,15695,286,576,19744,1435,7015,2634,12183,1046,100,31138,432,6608.0,5723.0,1585.0,2641.0,2295.0,5.0,2758.0,4870.0,30096.0,61.0,6957.0,88.0,50000.0,606.0,12045.0,50000.0,1442.0,386.0,1053.0,43081.0,16056.0,13861.0,38866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2422,10759,3196,145,120,14941,2448,18519,1138,1725,3405,45113,14570,263,2691,12250,36273,50000,210,11363,20347,8129,2970,1132,2360,4541,4547,33376,2838,6986.0,48393.0,8637.0,33892.0,1808.0,1852.0,7.0,5232.0,131.0,395.0,50000.0,36008.0,3916.0,6330.0,17678.0,20034.0,581.0,7903.0,276.0,7911.0,720.0,2218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2423,358,4572,557,50000,241,50000,2561,3260,16316,249,44195,3007,11,4639,2373,1060,2010,50000,16602,88,48,804,50000,34729,271,274,3501,1743,42.0,1335.0,198.0,97.0,311.0,80.0,1546.0,129.0,1081.0,3722.0,11852.0,1000.0,50000.0,10453.0,36285.0,12884.0,1235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2424,941,2585,22247,1531,33,426,1,598,595,901,7105,50000,245,5386,34,5748,2789,50000,784,1592,81,50000,186,21143,50000,44,2336,2882,48.0,41.0,19.0,32.0,15493.0,14.0,5107.0,50000.0,15707.0,147.0,50000.0,4103.0,852.0,50000.0,24450.0,973.0,5665.0,12242.0,41603.0,192.0,43099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2425,385,3124,1206,2162,216,22881,131,1358,5187,297,1851,226,80,50000,17511,2052,17007,14284,831,25748,234,18217,40,867,65,5651,50000,16415,673.0,108.0,50000.0,50000.0,84.0,9648.0,101.0,68.0,2218.0,2229.0,20457.0,9.0,1723.0,4203.0,50000.0,215.0,5430.0,50000.0,50000.0,44808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2426,3026,1347,265,50000,522,918,3515,101,4365,320,14561,50000,27820,41,4169,433,4237,10737,541,7851,19277,839,11054,46,16472,50000,23560,36312,50000.0,1445.0,15620.0,2985.0,3822.0,50000.0,17431.0,24.0,300.0,431.0,7489.0,4514.0,2173.0,17630.0,50000.0,115.0,33692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2427,2727,26,20130,3303,1029,50000,170,3646,11745,4237,29,271,21,3323,3442,895,755,1130,407,125,21275,307,8053,127,233,22411,1440,262,2863.0,45548.0,34830.0,5413.0,21588.0,5580.0,213.0,125.0,50000.0,32.0,5974.0,144.0,1296.0,24.0,50000.0,14276.0,28920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2428,15989,637,10849,110,275,27,1375,80,47687,18454,8735,50000,1650,37795,591,22,2731,44796,17,16193,3685,1156,453,803,1079,569,168,50000,11598.0,210.0,1914.0,2451.0,50000.0,302.0,15208.0,222.0,357.0,1728.0,54.0,92.0,2757.0,1913.0,3161.0,22070.0,704.0,467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2429,10499,573,13521,10,3848,3323,50000,11326,26924,1885,4522,145,519,6999,50000,21567,11392,28222,6952,3111,1390,299,106,1388,1315,276,6041,39007,592.0,3031.0,415.0,13057.0,6411.0,402.0,5869.0,7.0,8774.0,317.0,153.0,231.0,301.0,73.0,48530.0,2490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2430,21607,14744,2124,50000,50000,3243,5373,381,1607,1633,227,25242,1675,364,147,50000,206,733,36577,267,1661,16805,406,23,2243,4,35,10791,1381.0,2061.0,15892.0,2895.0,8893.0,1023.0,50000.0,62.0,50000.0,682.0,160.0,50000.0,518.0,372.0,4.0,3352.0,50000.0,3804.0,2880.0,49056.0,2211.0,621.0,147.0,1013.0,611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2431,16030,1759,10109,155,366,4849,51,233,34359,12842,52,962,10728,1612,12106,1025,50000,253,1533,982,7366,50000,9,50000,34357,5330,1196,313,18128.0,10645.0,60.0,50000.0,1718.0,25.0,50000.0,107.0,3689.0,50000.0,1020.0,3298.0,211.0,50000.0,13812.0,1521.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2432,93,2595,10349,4881,1285,11845,8635,14824,3883,6052,987,32892,50,1611,247,4298,21761,164,11737,2637,91,8421,27864,1192,2634,746,1,1555,1208.0,349.0,17.0,852.0,368.0,9418.0,3863.0,6.0,99.0,2648.0,4504.0,223.0,18993.0,10751.0,974.0,481.0,147.0,4874.0,946.0,73.0,4105.0,217.0,6976.0,50000.0,40519.0,958.0,915.0,2155.0,1386.0,50000.0,3423.0,703.0,23.0,113.0,422.0,18764.0,,,,,,,,,,,,,,,,,,,
2026,2433,205,270,5386,36,3965,1852,703,14760,1558,1806,18703,13223,9870,516,1,36447,50000,40,50000,5914,36,1366,853,735,6849,1247,350,50000,6585.0,325.0,50000.0,701.0,4493.0,43206.0,4378.0,47963.0,50000.0,2129.0,50000.0,83.0,9064.0,1297.0,11403.0,5203.0,24274.0,2319.0,9886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2434,6543,192,50000,255,27987,454,3433,16624,33,50000,50000,50000,285,678,25,669,158,13945,50000,30,50000,407,2765,8878,50000,19247,4566,1546,44482.0,64.0,450.0,1505.0,1179.0,1609.0,50000.0,2080.0,429.0,18653.0,15401.0,5428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2435,262,6904,15866,1385,6713,245,50000,15847,54,3340,30750,1762,3227,1366,133,18639,1745,4942,7830,178,307,1793,50000,208,8947,1218,372,491,10083.0,3572.0,287.0,2222.0,206.0,50000.0,247.0,1309.0,342.0,4389.0,48444.0,1683.0,261.0,10609.0,2469.0,2378.0,47.0,30975.0,50000.0,673.0,1153.0,4370.0,7661.0,333.0,5658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2436,7589,4765,538,50000,109,1272,1787,123,10879,5883,50000,406,6982,2106,665,50000,767,31208,407,50000,1302,167,50000,6476,21957,183,1197,497,1287.0,355.0,1826.0,374.0,43088.0,39.0,17626.0,1838.0,26088.0,14054.0,41356.0,2886.0,50000.0,6.0,2753.0,39159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2437,50000,926,2492,1609,11014,3430,11766,130,8186,513,2153,1176,23826,106,1717,5298,18462,2723,524,1745,135,3538,50000,193,1639,272,2092,86,10309.0,17404.0,1.0,50000.0,2251.0,9913.0,285.0,4173.0,1137.0,3707.0,392.0,37169.0,81.0,19052.0,4036.0,1190.0,1148.0,283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2438,144,2852,50000,20,4139,1016,50000,36,1210,3962,20,50000,10832,8472,32560,131,12039,804,48,21421,4,6845,3999,50000,116,1371,1939,7636,12902.0,1455.0,5559.0,8109.0,14476.0,3983.0,918.0,50000.0,398.0,292.0,2087.0,929.0,50000.0,161.0,540.0,2435.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2439,102,25466,19123,5498,319,316,1128,5667,22937,753,119,279,909,8631,272,158,1157,3664,5436,746,2000,75,932,1899,50000,24636,4690,66,5808.0,387.0,5.0,21378.0,9739.0,291.0,7137.0,2024.0,527.0,7478.0,36256.0,625.0,226.0,39027.0,50000.0,50000.0,17616.0,158.0,68.0,44243.0,5692.0,10029.0,51.0,7997.0,22531.0,66.0,10490.0,269.0,455.0,3654.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2440,8987,441,50000,19342,6016,422,27320,31,96,753,927,156,22615,99,50000,6973,2149,2122,144,50000,6,1498,1406,4405,4640,29,818,436,36515.0,964.0,2720.0,12022.0,17.0,10.0,1386.0,6103.0,4126.0,117.0,4481.0,423.0,720.0,50000.0,13437.0,24187.0,210.0,50000.0,1109.0,10463.0,50000.0,201.0,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2441,31540,7249,6409,1758,424,92,13755,152,7011,2089,1270,1586,308,8635,1567,1954,140,1003,3147,5073,2614,1842,843,928,4462,34319,50000,31760,19536.0,50000.0,6932.0,6155.0,846.0,1432.0,3100.0,1082.0,245.0,1853.0,1170.0,147.0,50000.0,229.0,5300.0,3748.0,119.0,3934.0,5253.0,1571.0,1666.0,451.0,50000.0,1645.0,6122.0,825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2442,154,1765,401,14110,1098,2404,17,7844,18851,1597,18436,13328,14605,2103,484,40,713,2798,493,796,1686,1057,7399,23905,9126,1691,91,210,26888.0,2589.0,199.0,95.0,7.0,827.0,38378.0,22958.0,3358.0,50000.0,15304.0,84.0,50000.0,1017.0,216.0,787.0,2389.0,2862.0,2642.0,2246.0,589.0,1741.0,10866.0,1071.0,4064.0,11.0,818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2443,50000,4843,8,1134,3602,14646,50000,50000,5367,1403,2386,3023,40,306,1524,5076,5840,1311,190,156,8456,1415,5008,125,50000,14139,184,136,1565.0,32.0,50000.0,185.0,17594.0,8745.0,50000.0,227.0,11658.0,150.0,1011.0,6.0,1830.0,132.0,2.0,254.0,1325.0,1811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2444,1156,935,50000,85,3146,1006,168,1465,22516,5688,12697,1060,1140,133,24186,817,1792,428,50000,24089,2955,1623,1662,15851,946,22097,306,16897,1982.0,30.0,50000.0,331.0,1819.0,587.0,47.0,585.0,119.0,39478.0,59.0,1852.0,3886.0,81.0,2267.0,74.0,187.0,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2445,29399,11605,28,1645,4105,8511,34048,50000,2942,50000,135,1920,3013,76,3522,63,50000,13,29,1413,37,11,2684,37,986,290,31427,2107,2281.0,546.0,2539.0,1688.0,50.0,61.0,128.0,242.0,447.0,335.0,1577.0,992.0,2727.0,537.0,597.0,5383.0,35509.0,1042.0,266.0,50000.0,566.0,3678.0,8589.0,330.0,12.0,1131.0,1169.0,290.0,282.0,708.0,99.0,2225.0,5492.0,1876.0,9.0,90.0,,,,,,,,,,,,,,,,,,,
2026,2446,1674,8583,932,50000,6547,3477,3374,2317,1270,2447,50000,7612,77,1214,96,386,40,50000,744,6325,813,2224,3895,50000,1484,349,235,129,516.0,50000.0,12436.0,966.0,50000.0,539.0,46736.0,4570.0,47298.0,6249.0,171.0,3249.0,10449.0,24080.0,1060.0,2954.0,26716.0,11852.0,6340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2447,1386,681,2972,753,118,40525,189,23825,324,5185,27,8060,3005,9654,163,50000,15,2625,263,24482,310,794,1493,1246,713,39824,113,23208,287.0,20.0,6910.0,240.0,108.0,14458.0,29.0,362.0,10912.0,126.0,71.0,2218.0,445.0,2876.0,617.0,140.0,6952.0,16634.0,336.0,50000.0,50000.0,50000.0,1071.0,1505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2448,726,6009,104,1028,14909,257,1017,7147,1214,461,10584,1871,3254,349,438,11680,50000,544,11905,8015,14016,1569,21326,7678,661,736,50000,14817,3703.0,964.0,822.0,3524.0,173.0,44.0,10280.0,50000.0,50000.0,10006.0,711.0,50000.0,50000.0,4062.0,45142.0,13.0,5331.0,5314.0,516.0,835.0,26880.0,4918.0,9851.0,24596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2449,5096,7503,56,22528,6043,10961,1824,3507,29113,36,5,28570,1677,13,435,5437,1841,2019,5852,281,62,15210,50000,2402,6,1173,104,693,1402.0,50000.0,11020.0,4.0,63.0,31136.0,322.0,4997.0,399.0,17453.0,4823.0,15987.0,19.0,6817.0,60.0,16677.0,50000.0,34.0,8421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2450,61,429,642,9202,23066,22880,196,8641,266,1494,265,7886,336,1767,7673,27,24030,50000,96,16,4936,9666,58,506,3475,1046,16465,6113,206.0,16245.0,1360.0,149.0,565.0,8639.0,63.0,107.0,50000.0,168.0,47952.0,55.0,4021.0,22893.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2451,248,34753,50000,12144,1460,1972,119,12,12267,20,526,1467,244,11555,1870,621,7892,4485,15851,672,15634,4174,11447,20990,13007,1951,4286,20945,166.0,3495.0,11.0,1221.0,5.0,310.0,22.0,27689.0,401.0,152.0,3428.0,303.0,78.0,974.0,41.0,50000.0,2702.0,10136.0,47061.0,50000.0,11146.0,789.0,3648.0,2299.0,2478.0,6953.0,3178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2452,702,50000,69,4366,9823,45308,1392,10825,881,24381,4261,14887,4558,978,73,110,398,1270,9311,1989,9259,50000,525,50000,2,4372,6122,8133,39398.0,16208.0,17347.0,10.0,366.0,956.0,12482.0,17990.0,218.0,5731.0,160.0,9438.0,19760.0,42354.0,89.0,261.0,2.0,16314.0,50000.0,159.0,249.0,25205.0,978.0,10330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2453,343,144,537,50000,14314,159,284,5,6481,1050,283,50000,50000,4997,4185,3431,1934,50,305,1773,18847,830,50000,30155,1787,1207,4042,8332,2402.0,3355.0,22920.0,1825.0,20442.0,874.0,279.0,535.0,867.0,109.0,7398.0,456.0,189.0,4241.0,37.0,1773.0,893.0,135.0,7549.0,473.0,12416.0,4274.0,586.0,50000.0,3067.0,873.0,50000.0,814.0,50000.0,8968.0,36775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2454,79,6600,557,348,21099,769,4372,305,955,221,50000,309,4019,14923,1072,14040,5872,50000,13135,31380,9881,11,141,11904,32,5199,15319,18062,177.0,7538.0,6788.0,4313.0,2775.0,974.0,30.0,50000.0,12172.0,6206.0,7040.0,50000.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2455,74,16,712,2690,1885,32,111,50000,1010,845,19954,32038,4088,5103,95,5325,9481,22471,491,26176,21678,655,16492,244,51,603,3335,613,39.0,5854.0,1361.0,133.0,1187.0,374.0,2027.0,1120.0,6183.0,1079.0,12.0,228.0,213.0,3166.0,1987.0,24662.0,1435.0,143.0,2987.0,9255.0,979.0,13267.0,743.0,1886.0,2068.0,232.0,597.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2456,2779,4483,50000,380,17192,8070,15312,395,787,449,1054,7573,2242,17222,275,15,1676,1291,3667,4335,52,15,50000,50000,31890,41042,4303,8289,188.0,2719.0,4885.0,50000.0,7.0,50000.0,13188.0,5504.0,2198.0,1002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2457,66,1153,5095,1245,5533,3549,85,192,2935,28,47565,14315,697,439,996,1589,300,6245,6164,1500,21176,50000,60,28200,153,83,164,5448,116.0,571.0,2835.0,69.0,574.0,580.0,797.0,18747.0,5624.0,3287.0,1016.0,22.0,140.0,8228.0,3416.0,2186.0,2168.0,2706.0,63.0,584.0,5820.0,19316.0,2952.0,2701.0,50000.0,63.0,153.0,50000.0,394.0,165.0,248.0,,,,,,,,,,,,,,,,,,,,,,,,
2026,2458,50000,2111,2473,466,1973,10881,50000,73,50000,14921,2199,378,391,563,10948,3374,37701,1064,1160,132,12244,617,45,275,110,11594,1097,2505,25848.0,133.0,39394.0,78.0,2.0,50000.0,6.0,50000.0,3208.0,20667.0,51.0,2277.0,6936.0,30072.0,6288.0,1368.0,1306.0,1201.0,1450.0,426.0,10725.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2459,211,5496,1044,5,49986,44,3207,31793,1123,50000,1214,194,50000,229,5977,18876,1383,3140,1240,50000,50000,19382,6228,424,102,5452,10226,7,115.0,3050.0,462.0,4824.0,884.0,6928.0,50000.0,81.0,2773.0,50000.0,709.0,285.0,16993.0,1765.0,34143.0,469.0,8795.0,687.0,2838.0,1468.0,45748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2460,133,4089,223,5759,166,1024,207,1702,116,1229,6348,644,4220,77,175,440,222,3866,50000,881,50000,28452,483,1479,50000,6652,256,17373,1546.0,3336.0,50000.0,4807.0,2623.0,1357.0,7805.0,86.0,197.0,30458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2461,50000,5901,50000,439,5347,3,1543,17978,349,965,28049,153,7801,13,37274,1018,2225,7593,5,69,2043,157,63,12301,249,1629,369,672,4223.0,179.0,4163.0,233.0,2408.0,1436.0,38.0,2005.0,726.0,4742.0,114.0,12991.0,454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2462,9117,50000,28,128,287,2559,3014,357,19825,16500,35281,14806,44422,388,336,135,6670,3372,13461,790,50000,3812,707,2035,50000,1818,2421,4767,7502.0,3861.0,8732.0,6553.0,4368.0,50000.0,304.0,5646.0,1039.0,210.0,1045.0,153.0,2606.0,2948.0,4373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2463,1278,2076,280,599,176,103,16,30376,46995,26,3649,116,528,1224,490,21210,50000,73,16746,7185,1760,251,14,5966,2772,2493,12149,6641,1872.0,12225.0,2466.0,2331.0,50000.0,2298.0,38.0,19082.0,18210.0,1490.0,39054.0,538.0,1953.0,49940.0,884.0,704.0,2492.0,16441.0,98.0,31355.0,28405.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2464,27,35076,2701,978,856,1005,7734,2772,2479,5,430,3218,5,13112,828,638,1861,103,92,12182,10114,491,15138,23333,13,14433,1757,26087,24269.0,2355.0,5269.0,8740.0,46050.0,5188.0,649.0,624.0,593.0,1782.0,50000.0,5968.0,50000.0,38192.0,713.0,3817.0,2081.0,2098.0,5126.0,50000.0,16499.0,979.0,1081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2465,1918,1386,680,28320,662,18,412,15827,824,7883,54,36,251,4620,427,773,1242,122,50000,50000,13818,47026,3411,2958,6149,2436,15902,257,18167.0,50000.0,982.0,191.0,40695.0,7427.0,4432.0,633.0,6123.0,2392.0,3445.0,6440.0,707.0,344.0,96.0,617.0,998.0,11877.0,18574.0,2.0,1990.0,5468.0,1109.0,1840.0,2893.0,1044.0,3453.0,45.0,295.0,1075.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2466,521,251,9222,269,50000,345,900,207,142,5260,158,2548,15144,137,36,50000,60,6369,71,4111,10314,482,50,288,355,335,1,72,300.0,1467.0,258.0,4985.0,351.0,6916.0,34991.0,4006.0,9396.0,308.0,14373.0,91.0,1228.0,5503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2467,1174,3030,151,13001,122,113,20993,45667,3999,963,121,131,649,646,6,5049,23,58,487,3602,2531,1742,125,1693,45068,1979,9854,9,2583.0,15869.0,6514.0,5913.0,253.0,3149.0,26096.0,1319.0,50000.0,113.0,4442.0,1091.0,37.0,3018.0,1422.0,111.0,33.0,3162.0,2000.0,2312.0,25475.0,3178.0,324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2468,50000,50000,1175,2862,8,11269,885,4703,64,7956,17,2,50000,10,25,133,998,5,37,65,599,50000,7427,1827,203,888,918,4413,3070.0,988.0,6965.0,2232.0,27.0,77.0,208.0,30982.0,17402.0,1332.0,2462.0,810.0,2851.0,9255.0,4007.0,312.0,889.0,3096.0,239.0,3800.0,8787.0,1825.0,27370.0,4876.0,10051.0,278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2469,43889,8155,1259,5789,2006,17121,1387,766,630,12206,5234,50000,1678,39,6696,2754,2836,1206,1755,8743,7657,306,1066,50000,38938,3485,1918,4,1643.0,424.0,95.0,56.0,7688.0,46.0,444.0,3129.0,50000.0,1753.0,338.0,48705.0,5642.0,1887.0,549.0,30050.0,50000.0,50000.0,150.0,3125.0,1183.0,138.0,40.0,258.0,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,2470,50000,236,1,5142,50000,3317,104,823,22,28965,5121,1918,6122,58,666,37176,67,25944,976,57,4481,50000,545,15532,10353,1206,20420,8621,43.0,96.0,1275.0,26712.0,1007.0,50000.0,21259.0,531.0,26.0,1605.0,3362.0,4512.0,6062.0,403.0,35491.0,157.0,39521.0,176.0,2691.0,10626.0,6319.0,187.0,166.0,50.0,76.0,56.0,49154.0,10564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,2471,11704,1114,462,1246,25,2261,50000,1273,704,8553,460,116,228,50000,593,63,10915,4032,335,7122,11458,101,22621,899,31,36,351,3747,12636.0,1037.0,27.0,42124.0,43670.0,3468.0,601.0,757.0,17.0,684.0,64.0,3676.0,333.0,50000.0,50000.0,137.0,425.0,4111.0,4615.0,13638.0,1643.0,10.0,728.0,791.0,2932.0,18793.0,23267.0,6814.0,1118.0,2998.0,,,,,,,,,,,,,,,,,,,,,,,,,
